id,name,department,salary,employmentType
7764,Charlie Davis,Marketing,87455.54,2
7765,Sophia Garcia,Marketing,42595.63,1
7766,Michael Lee,Sales,49402.62,0
7767,Alice Brown,Sales,88253.17,2
7768,Jane Smith,Engineering,89252.88,1
7769,Sophia Garcia,Finance,51817.66,0
7770,John Doe,Finance,64269.74,1
7771,Michael Lee,Sales,55791.16,2
7772,Olivia White,Engineering,83413.63,0
7773,Bob Johnson,Engineering,74011.12,0
7774,Charlie Davis,Sales,39465.19,0
7775,David Martinez,Marketing,51812.75,2
7776,David Martinez,Marketing,47459.43,1
7777,David Martinez,HR,82148.96,1
7778,Olivia White,Marketing,84158.04,1
7779,Charlie Davis,Engineering,72841.23,1
7780,Jane Smith,Marketing,50363.31,1
7781,Bob Johnson,Sales,45966.77,2
7782,Emily Wilson,Sales,88543.66,0
7783,Olivia White,HR,61416.96,1
7784,Sophia Garcia,Engineering,31008.32,2
7785,Alice Brown,Sales,57184.62,0
7786,Michael Lee,Finance,71366.75,2
7787,Sophia Garcia,Sales,73570.65,2
7788,Alice Brown,Marketing,59851.97,1
7789,Olivia White,Engineering,89029.82,1
7790,Sophia Garcia,Engineering,65022.87,0
7791,Olivia White,Marketing,78879.21,1
7792,Bob Johnson,Finance,77969.89,0
7793,Charlie Davis,Sales,71630.32,1
7794,Emily Wilson,Marketing,87884.38,1
7795,Jane Smith,Marketing,62979.36,1
7796,Michael Lee,Finance,31777.13,0
7797,Charlie Davis,HR,58894.1,2
7798,David Martinez,HR,78935.35,1
7799,David Martinez,Marketing,43374.77,1
7800,Alice Brown,Marketing,94720.49,2
7801,John Doe,Engineering,53902.45,0
7802,Bob Johnson,Engineering,55418.44,2
7803,Emily Wilson,Engineering,94255.3,2
7804,Jane Smith,Sales,52649.57,2
7805,Emily Wilson,Sales,40491.55,2
7806,David Martinez,Finance,46954.34,0
7807,Bob Johnson,Finance,90427.78,0
7808,Sophia Garcia,Finance,89664.42,1
7809,Sophia Garcia,HR,37406.98,2
7810,John Doe,HR,65204.85,2
7811,David Martinez,Marketing,82059.55,2
7812,Olivia White,Finance,56891.51,2
7813,Charlie Davis,Sales,81479.86,2
7814,John Doe,Marketing,33481.48,0
7815,Alice Brown,Engineering,86699.59,2
7816,Jane Smith,Finance,36249.82,1
7817,Alice Brown,Finance,87825.97,0
7818,Sophia Garcia,Sales,61821.21,1
7819,Olivia White,Finance,76324.83,0
7820,Jane Smith,Marketing,96074.33,1
7821,Jane Smith,Sales,38424.88,1
7822,John Doe,Engineering,47245.95,1
7823,Bob Johnson,Sales,91015.44,1
7824,Emily Wilson,Sales,98127.33,0
7825,Michael Lee,Marketing,90563.34,0
7826,John Doe,Finance,96569.28,1
7827,Bob Johnson,Marketing,65814.01,0
7828,Jane Smith,Marketing,90259.9,0
7829,Emily Wilson,Sales,87325.19,0
7830,David Martinez,HR,63351.7,2
7831,Olivia White,Sales,35363.49,0
7832,Sophia Garcia,Marketing,32169.04,2
7833,David Martinez,Marketing,95125.19,2
7834,Alice Brown,Sales,67664.24,0
7835,David Martinez,Engineering,76601.46,2
7836,Bob Johnson,Engineering,75834.21,2
7837,Sophia Garcia,HR,76608.33,2
7838,Charlie Davis,Engineering,89870.7,0
7839,Michael Lee,Engineering,78666.01,2
7840,Olivia White,Finance,35020.74,0
7841,David Martinez,Marketing,93486.1,1
7842,Alice Brown,Engineering,87215.53,0
7843,John Doe,Marketing,80893.99,2
7844,Sophia Garcia,Marketing,84368.51,1
7845,Bob Johnson,Marketing,31848.25,2
7846,Charlie Davis,Marketing,66320.17,2
7847,David Martinez,Marketing,43029.97,2
7848,David Martinez,HR,49444.36,1
7849,Olivia White,Marketing,44129.87,1
7850,Emily Wilson,HR,99055.28,1
7851,Bob Johnson,Sales,64476.51,0
7852,Sophia Garcia,HR,58109.62,1
7853,Emily Wilson,Finance,94150.63,0
7854,Charlie Davis,Sales,48387.17,1
7855,Bob Johnson,Engineering,94698.18,2
7856,Olivia White,Engineering,87706.35,1
7857,Emily Wilson,Sales,42680.42,0
7858,Alice Brown,Marketing,58222.61,1
7859,Michael Lee,Engineering,75953.05,1
7860,Alice Brown,Marketing,53825.44,0
7861,Charlie Davis,Engineering,99903.04,2
7862,Olivia White,Engineering,71191.24,2
7863,Michael Lee,Engineering,52799.97,2
7864,Charlie Davis,Finance,73577.88,2
7865,David Martinez,Engineering,67921.85,2
7866,Bob Johnson,Finance,66658.0,0
7867,Sophia Garcia,HR,49990.52,0
7868,Sophia Garcia,Sales,95797.17,0
7869,Bob Johnson,HR,57174.54,0
7870,Olivia White,Marketing,88736.43,0
7871,Michael Lee,Sales,50417.7,2
7872,Bob Johnson,Engineering,34460.29,0
7873,Olivia White,Sales,80824.73,0
7874,Jane Smith,Engineering,56407.26,1
7875,Michael Lee,Sales,42877.71,2
7876,Jane Smith,Sales,54015.69,2
7877,Charlie Davis,Marketing,40298.62,0
7878,Emily Wilson,Finance,34900.03,2
7879,Michael Lee,Engineering,90427.31,2
7880,Jane Smith,HR,46648.05,2
7881,David Martinez,Sales,61455.03,0
7882,Sophia Garcia,HR,71662.16,0
7883,Emily Wilson,HR,57414.71,1
7884,Charlie Davis,Sales,34812.92,2
7885,Alice Brown,Sales,49351.19,1
7886,Emily Wilson,Marketing,75569.24,0
7887,Bob Johnson,Engineering,38912.3,0
7888,Michael Lee,Engineering,85256.34,1
7889,Emily Wilson,Finance,86148.84,2
7890,Charlie Davis,Marketing,44996.11,1
7891,John Doe,Engineering,80326.98,0
7892,Sophia Garcia,HR,54524.98,2
7893,Olivia White,HR,55718.75,0
7894,David Martinez,HR,51631.96,0
7895,Alice Brown,Finance,90928.44,0
7896,Michael Lee,Finance,41379.13,0
7897,Emily Wilson,Marketing,40680.34,0
7898,Sophia Garcia,Engineering,60875.31,2
7899,John Doe,HR,81027.92,0
7900,Olivia White,Sales,74414.61,1
7901,Charlie Davis,Finance,46739.55,2
7902,Alice Brown,Sales,72815.39,1
7903,Bob Johnson,Engineering,61100.97,0
7904,Alice Brown,HR,69554.43,1
7905,Bob Johnson,Engineering,55195.79,1
7906,Bob Johnson,Engineering,38654.57,1
7907,John Doe,Engineering,84686.83,1
7908,Jane Smith,Sales,98789.32,2
7909,David Martinez,Sales,79241.92,1
7910,David Martinez,Sales,53908.56,0
7911,Emily Wilson,HR,98049.58,0
7912,Jane Smith,HR,68865.62,0
7913,David Martinez,HR,89946.94,1
7914,Michael Lee,Marketing,48395.13,0
7915,Charlie Davis,Sales,50157.23,0
7916,Michael Lee,HR,51549.45,0
7917,Bob Johnson,Engineering,51945.4,2
7918,Emily Wilson,HR,80928.18,2
7919,David Martinez,HR,81208.95,0
7920,Olivia White,Engineering,36472.98,1
7921,Olivia White,Marketing,76561.29,2
7922,David Martinez,HR,60780.87,1
7923,Sophia Garcia,Sales,97193.09,2
7924,Charlie Davis,Sales,49536.49,1
7925,Alice Brown,Engineering,72633.34,0
7926,Emily Wilson,Finance,96180.23,2
7927,Charlie Davis,Marketing,80360.07,0
7928,Charlie Davis,HR,82555.11,2
7929,Emily Wilson,Engineering,45503.57,0
7930,Jane Smith,Engineering,67135.11,0
7931,David Martinez,HR,99850.34,2
7932,Olivia White,HR,98883.68,1
7933,David Martinez,Finance,63579.01,1
7934,John Doe,Finance,71506.98,2
7935,Bob Johnson,Engineering,96515.35,2
7936,Olivia White,Sales,50414.39,2
7937,Charlie Davis,Engineering,90930.85,0
7938,Charlie Davis,HR,98583.11,0
7939,Alice Brown,Marketing,55267.2,0
7940,Sophia Garcia,Sales,58209.25,0
7941,Alice Brown,Sales,78390.84,2
7942,Jane Smith,Sales,50877.4,0
7943,Olivia White,Engineering,90247.97,2
7944,Michael Lee,Engineering,64585.39,2
7945,David Martinez,Marketing,50917.88,1
7946,Charlie Davis,Engineering,80105.02,2
7947,Michael Lee,Finance,50789.41,0
7948,John Doe,Marketing,74060.75,2
7949,David Martinez,Marketing,79680.85,0
7950,John Doe,Engineering,77833.34,0
7951,Michael Lee,Sales,57768.15,2
7952,Bob Johnson,Finance,36643.64,0
7953,David Martinez,Finance,95916.75,1
7954,Jane Smith,Finance,54010.39,1
7955,Olivia White,HR,34923.58,1
7956,Jane Smith,Engineering,31906.24,0
7957,Jane Smith,Engineering,48170.81,2
7958,John Doe,Engineering,68558.5,1
7959,Alice Brown,Sales,66409.3,1
7960,Jane Smith,Marketing,92157.88,1
7961,Emily Wilson,Marketing,75368.71,1
7962,Sophia Garcia,Sales,99172.63,2
7963,Alice Brown,Sales,39938.14,1
7964,Michael Lee,HR,67374.68,0
7965,Emily Wilson,Finance,53948.16,0
7966,David Martinez,Marketing,84837.71,2
7967,Alice Brown,Sales,71821.78,0
7968,Emily Wilson,Sales,60695.22,2
7969,Emily Wilson,Engineering,89277.13,2
7970,David Martinez,Engineering,84691.49,1
7971,Jane Smith,Marketing,95526.11,0
7972,Alice Brown,HR,33908.22,2
7973,John Doe,Finance,77739.74,1
7974,Emily Wilson,Sales,76495.29,2
7975,David Martinez,Finance,53123.15,1
7976,Olivia White,Engineering,94518.9,0
7977,Emily Wilson,HR,76506.1,2
7978,John Doe,HR,36759.53,1
7979,Charlie Davis,Engineering,71588.01,0
7980,Olivia White,Engineering,64382.89,2
7981,Michael Lee,Engineering,52357.64,2
7982,Bob Johnson,Sales,45273.19,2
7983,Charlie Davis,HR,65361.04,1
7984,Alice Brown,Finance,46252.67,2
7985,John Doe,HR,59544.46,0
7986,Olivia White,Finance,69739.19,1
7987,Olivia White,Marketing,68141.59,0
7988,Jane Smith,Sales,80324.68,2
7989,Charlie Davis,Sales,94627.12,1
7990,Charlie Davis,HR,99870.73,0
7991,Olivia White,Engineering,83760.35,2
7992,Olivia White,Finance,34139.6,2
7993,Alice Brown,Engineering,61662.34,2
7994,John Doe,HR,66090.57,0
7995,Bob Johnson,HR,44996.21,1
7996,Sophia Garcia,Engineering,41451.03,0
7997,Michael Lee,Marketing,85635.22,1
7998,Emily Wilson,Finance,93072.71,1
7999,Emily Wilson,Sales,99458.08,1
8000,Olivia White,Marketing,85262.69,1
8001,David Martinez,Finance,55897.0,0
8002,David Martinez,HR,35860.67,2
8003,Emily Wilson,HR,43900.75,2
8004,Charlie Davis,Marketing,78077.97,1
8005,Emily Wilson,Marketing,37089.17,2
8006,Michael Lee,Engineering,53288.6,1
8007,Emily Wilson,Marketing,73825.31,2
8008,Olivia White,HR,38461.53,2
8009,Sophia Garcia,Engineering,40714.65,2
8010,Emily Wilson,Engineering,89443.97,0
8011,David Martinez,Engineering,74937.5,1
8012,Alice Brown,Finance,94218.42,1
8013,John Doe,Finance,55535.0,2
8014,Olivia White,Marketing,32086.42,2
8015,Charlie Davis,Sales,33072.29,2
8016,John Doe,Finance,43487.65,2
8017,John Doe,Marketing,98597.54,1
8018,David Martinez,HR,41906.79,0
8019,Jane Smith,HR,41830.5,1
8020,David Martinez,HR,98823.1,0
8021,David Martinez,Finance,92159.67,0
8022,Bob Johnson,Marketing,86786.96,1
8023,Charlie Davis,HR,77844.47,2
8024,Sophia Garcia,Engineering,82500.06,1
8025,Jane Smith,HR,56379.3,1
8026,Charlie Davis,Finance,94625.75,2
8027,Michael Lee,Sales,51339.31,1
8028,Emily Wilson,HR,80703.01,1
8029,Jane Smith,Finance,88335.27,0
8030,Emily Wilson,Marketing,58559.98,2
8031,Bob Johnson,Sales,89670.66,1
8032,Emily Wilson,Engineering,38118.23,2
8033,Alice Brown,HR,64912.4,1
8034,John Doe,Finance,61062.9,1
8035,Charlie Davis,Marketing,61267.57,0
8036,Jane Smith,Finance,72938.83,2
8037,John Doe,Marketing,52311.13,1
8038,Charlie Davis,Finance,77235.84,2
8039,Emily Wilson,Marketing,94952.57,2
8040,Sophia Garcia,Finance,38179.11,0
8041,David Martinez,HR,92443.49,0
8042,Michael Lee,HR,94349.26,0
8043,Bob Johnson,HR,57636.56,2
8044,David Martinez,Finance,64372.45,2
8045,John Doe,Finance,60616.42,0
8046,Charlie Davis,HR,47411.68,0
8047,John Doe,Sales,86932.98,2
8048,Sophia Garcia,HR,64373.45,1
8049,Bob Johnson,Engineering,74341.62,2
8050,Alice Brown,Marketing,94294.45,1
8051,Charlie Davis,Sales,44386.98,1
8052,Emily Wilson,HR,67063.34,1
8053,David Martinez,Finance,41299.46,2
8054,Olivia White,Finance,32949.39,1
8055,Jane Smith,Engineering,64404.95,0
8056,Jane Smith,Finance,49924.91,1
8057,Alice Brown,Sales,41689.28,0
8058,David Martinez,HR,45489.32,1
8059,Charlie Davis,Finance,34344.36,0
8060,Michael Lee,Marketing,97539.54,0
8061,David Martinez,HR,51651.56,2
8062,Bob Johnson,Finance,60121.45,1
8063,Emily Wilson,HR,56409.73,2
8064,Olivia White,Engineering,68366.78,0
8065,Sophia Garcia,Marketing,42408.63,0
8066,Jane Smith,HR,49823.93,1
8067,Charlie Davis,HR,31617.05,0
8068,Charlie Davis,Finance,75919.12,2
8069,Alice Brown,Engineering,73944.6,1
8070,Olivia White,Sales,81533.57,0
8071,Sophia Garcia,HR,82460.66,1
8072,David Martinez,Finance,73657.03,2
8073,John Doe,Marketing,67805.0,1
8074,Sophia Garcia,HR,88605.43,1
8075,David Martinez,Sales,49819.15,1
8076,Bob Johnson,Engineering,55075.9,2
8077,Olivia White,Sales,52732.31,1
8078,Alice Brown,HR,91935.97,1
8079,Jane Smith,HR,60995.72,0
8080,Charlie Davis,Finance,42150.38,0
8081,Bob Johnson,Marketing,99131.87,2
8082,Emily Wilson,Sales,58061.32,1
8083,Jane Smith,HR,58051.7,1
8084,David Martinez,Engineering,50724.3,0
8085,Charlie Davis,HR,98374.39,0
8086,Emily Wilson,HR,72069.18,1
8087,Jane Smith,Finance,72946.88,0
8088,Sophia Garcia,Sales,30664.02,0
8089,Charlie Davis,Sales,33868.54,2
8090,Olivia White,Engineering,47850.35,2
8091,David Martinez,Finance,83350.56,0
8092,Michael Lee,HR,80310.12,2
8093,Charlie Davis,Sales,55526.96,2
8094,Bob Johnson,Sales,70636.13,0
8095,David Martinez,HR,65466.21,0
8096,Alice Brown,HR,67713.16,2
8097,Bob Johnson,Marketing,85464.6,2
8098,Olivia White,Marketing,31001.37,2
8099,Emily Wilson,HR,73458.05,1
8100,Jane Smith,HR,54374.16,1
8101,Emily Wilson,HR,47592.32,2
8102,Olivia White,Marketing,42143.79,1
8103,Olivia White,Finance,48719.26,2
8104,David Martinez,Engineering,53588.8,0
8105,Michael Lee,HR,60154.29,0
8106,Bob Johnson,Engineering,37225.42,0
8107,David Martinez,Engineering,96546.17,2
8108,Emily Wilson,Sales,58201.26,0
8109,Emily Wilson,Engineering,68179.04,0
8110,Bob Johnson,Marketing,94307.1,1
8111,David Martinez,Finance,93220.24,0
8112,Charlie Davis,Engineering,59331.67,0
8113,Charlie Davis,Finance,43060.56,0
8114,John Doe,Engineering,78459.72,0
8115,Olivia White,Finance,61669.02,0
8116,Emily Wilson,Finance,75383.78,0
8117,Emily Wilson,Marketing,87401.82,1
8118,Alice Brown,HR,45810.09,2
8119,Michael Lee,Marketing,80570.79,1
8120,Michael Lee,Engineering,98747.7,2
8121,Bob Johnson,Marketing,73137.15,0
8122,Michael Lee,HR,98832.19,2
8123,Charlie Davis,Engineering,91079.77,2
8124,Jane Smith,Finance,35208.14,0
8125,Alice Brown,Finance,68744.94,1
8126,Charlie Davis,HR,91815.45,2
8127,Jane Smith,Marketing,42566.13,1
8128,Bob Johnson,Finance,68382.71,1
8129,Olivia White,Engineering,93652.62,1
8130,Bob Johnson,Finance,87890.3,2
8131,Michael Lee,Finance,44980.06,0
8132,John Doe,Sales,71398.45,0
8133,Charlie Davis,Engineering,62626.52,0
8134,Michael Lee,Finance,71612.77,2
8135,Sophia Garcia,Marketing,96507.8,2
8136,Alice Brown,Marketing,57134.5,2
8137,Alice Brown,Finance,87868.08,2
8138,Sophia Garcia,HR,31925.43,0
8139,John Doe,Finance,65106.63,2
8140,Alice Brown,Engineering,55698.73,2
8141,Alice Brown,Engineering,40126.2,0
8142,Michael Lee,Finance,50369.59,1
8143,Charlie Davis,Finance,51567.45,1
8144,Sophia Garcia,Sales,94404.88,1
8145,John Doe,Engineering,72354.86,2
8146,Sophia Garcia,Engineering,30002.8,0
8147,Sophia Garcia,HR,99735.1,1
8148,Emily Wilson,HR,38369.58,2
8149,Olivia White,Marketing,81079.73,2
8150,Bob Johnson,Engineering,88096.63,0
8151,Michael Lee,Sales,54911.0,0
8152,Bob Johnson,Engineering,50594.91,1
8153,Jane Smith,Finance,73243.06,1
8154,Sophia Garcia,Finance,65798.96,1
8155,David Martinez,Sales,56275.61,1
8156,Michael Lee,Sales,74194.76,2
8157,Emily Wilson,HR,78244.89,0
8158,John Doe,Finance,78854.2,0
8159,Bob Johnson,Sales,65382.63,0
8160,Jane Smith,HR,43948.24,2
8161,Jane Smith,Finance,61335.64,1
8162,Alice Brown,HR,79023.55,0
8163,David Martinez,Finance,66982.07,1
8164,Olivia White,Finance,55646.71,1
8165,David Martinez,HR,65822.95,0
8166,Olivia White,Engineering,75072.22,1
8167,Alice Brown,Finance,64056.16,2
8168,Sophia Garcia,Sales,84170.63,2
8169,David Martinez,Engineering,38315.4,1
8170,Alice Brown,Marketing,97240.69,1
8171,Olivia White,Engineering,99865.61,0
8172,Bob Johnson,HR,73288.59,0
8173,Jane Smith,Engineering,80910.58,0
8174,John Doe,Sales,45282.29,0
8175,Alice Brown,HR,53329.0,0
8176,Michael Lee,Finance,87010.78,0
8177,Alice Brown,Engineering,81403.45,2
8178,Charlie Davis,HR,92471.52,1
8179,Alice Brown,Marketing,99002.12,1
8180,Emily Wilson,Finance,68546.79,0
8181,Emily Wilson,Marketing,74610.83,0
8182,John Doe,Sales,64835.63,1
8183,Olivia White,HR,85053.11,2
8184,Sophia Garcia,HR,45392.31,0
8185,Michael Lee,Marketing,82548.13,2
8186,Jane Smith,Finance,98718.13,0
8187,Sophia Garcia,HR,68061.93,2
8188,John Doe,Engineering,81549.48,2
8189,Alice Brown,HR,68959.13,2
8190,Olivia White,Engineering,85346.47,1
8191,Alice Brown,HR,31119.85,2
8192,Charlie Davis,Sales,46150.33,0
8193,Alice Brown,HR,40798.85,1
8194,Jane Smith,Marketing,45639.31,0
8195,David Martinez,Engineering,30809.23,2
8196,David Martinez,Engineering,58716.22,2
8197,John Doe,Finance,56877.58,0
8198,Jane Smith,Engineering,65862.02,2
8199,Sophia Garcia,Engineering,56320.7,0
8200,John Doe,Engineering,83108.52,0
8201,Sophia Garcia,Marketing,72565.34,0
8202,Jane Smith,Finance,77903.37,2
8203,Bob Johnson,Finance,58305.26,0
8204,Olivia White,Finance,44928.85,2
8205,Sophia Garcia,Engineering,55725.32,2
8206,John Doe,HR,68224.38,1
8207,Sophia Garcia,Engineering,43683.07,2
8208,Sophia Garcia,Marketing,96263.86,2
8209,Emily Wilson,Engineering,34349.85,0
8210,John Doe,Engineering,87911.27,1
8211,Bob Johnson,HR,79101.21,2
8212,Michael Lee,HR,59762.72,0
8213,Charlie Davis,Marketing,47234.71,1
8214,Michael Lee,Marketing,44419.4,1
8215,Sophia Garcia,Finance,86503.58,2
8216,Sophia Garcia,Engineering,63044.77,2
8217,Michael Lee,Finance,31069.9,2
8218,John Doe,Engineering,36116.48,2
8219,Charlie Davis,Marketing,54169.1,2
8220,Charlie Davis,Sales,46181.69,1
8221,Michael Lee,Engineering,33686.9,0
8222,Jane Smith,Finance,73806.41,1
8223,Alice Brown,Finance,40206.82,1
8224,Michael Lee,Finance,61661.6,0
8225,Sophia Garcia,Marketing,30527.48,1
8226,Bob Johnson,Engineering,39910.54,2
8227,John Doe,Finance,50118.82,0
8228,Sophia Garcia,Engineering,95744.54,0
8229,Michael Lee,Sales,34305.97,0
8230,Alice Brown,Engineering,74492.99,0
8231,Sophia Garcia,HR,52105.68,1
8232,Charlie Davis,Engineering,49430.26,2
8233,Michael Lee,Engineering,50469.0,2
8234,John Doe,Sales,54150.97,1
8235,Alice Brown,HR,69641.9,2
8236,David Martinez,Marketing,99536.37,1
8237,Jane Smith,Engineering,37934.41,0
8238,Sophia Garcia,Engineering,49460.37,2
8239,John Doe,Sales,41698.37,0
8240,David Martinez,Marketing,34292.46,2
8241,Charlie Davis,HR,75101.16,0
8242,Sophia Garcia,HR,99918.81,2
8243,Michael Lee,HR,56114.58,0
8244,Bob Johnson,Marketing,50293.21,2
8245,Michael Lee,Sales,95553.83,2
8246,Michael Lee,HR,57751.27,2
8247,Bob Johnson,HR,64296.87,1
8248,Sophia Garcia,Finance,42009.65,0
8249,David Martinez,HR,68537.67,2
8250,Emily Wilson,Sales,42114.64,0
8251,Sophia Garcia,Marketing,88607.56,0
8252,Michael Lee,Engineering,36487.48,1
8253,Olivia White,Marketing,57980.21,1
8254,Jane Smith,Engineering,64918.82,1
8255,Emily Wilson,Engineering,73201.23,2
8256,Emily Wilson,Marketing,41820.32,2
8257,Michael Lee,Finance,41489.57,0
8258,Bob Johnson,Sales,47308.26,1
8259,Olivia White,Finance,49944.74,0
8260,David Martinez,HR,44328.99,1
8261,Sophia Garcia,Marketing,96995.48,2
8262,Olivia White,Engineering,66238.8,1
8263,Alice Brown,Sales,88587.47,1
8264,Bob Johnson,Sales,87927.26,2
8265,Charlie Davis,Finance,39344.12,0
8266,Olivia White,Finance,90968.82,2
8267,Alice Brown,Marketing,62865.77,2
8268,Olivia White,Engineering,42447.55,1
8269,Alice Brown,HR,51018.09,1
8270,Alice Brown,HR,63794.04,2
8271,David Martinez,Sales,48286.48,0
8272,Charlie Davis,Marketing,47828.5,1
8273,Michael Lee,HR,99885.7,2
8274,David Martinez,Finance,30679.4,2
8275,Emily Wilson,Finance,95870.99,1
8276,Charlie Davis,Engineering,43722.86,0
8277,Sophia Garcia,Marketing,64743.28,1
8278,Bob Johnson,Finance,72907.77,1
8279,Jane Smith,Sales,82197.03,0
8280,Alice Brown,Engineering,40543.06,1
8281,John Doe,HR,74511.84,0
8282,Alice Brown,Marketing,38240.6,0
8283,Olivia White,Engineering,54172.71,2
8284,Sophia Garcia,Marketing,50321.27,0
8285,Michael Lee,Finance,99903.49,0
8286,Olivia White,Finance,49906.13,0
8287,David Martinez,Engineering,71173.69,0
8288,John Doe,Marketing,99140.47,2
8289,David Martinez,Sales,72829.93,0
8290,Emily Wilson,HR,49232.02,1
8291,Emily Wilson,Finance,93263.46,1
8292,Michael Lee,Finance,56756.8,2
8293,David Martinez,HR,78396.09,2
8294,Emily Wilson,Sales,71947.91,1
8295,John Doe,Marketing,50883.88,0
8296,John Doe,Sales,57961.84,2
8297,Charlie Davis,HR,75360.62,0
8298,Charlie Davis,Marketing,42966.31,1
8299,Jane Smith,Marketing,38352.33,2
8300,Charlie Davis,Marketing,94519.9,1
8301,Alice Brown,Marketing,92967.57,1
8302,Michael Lee,Engineering,50563.88,0
8303,Alice Brown,Marketing,85403.36,2
8304,Bob Johnson,Finance,44463.96,1
8305,Bob Johnson,Finance,70413.24,0
8306,Emily Wilson,Engineering,45998.52,0
8307,Bob Johnson,Finance,44584.3,0
8308,Olivia White,HR,82586.87,1
8309,Sophia Garcia,HR,89683.93,0
8310,David Martinez,Finance,54275.66,2
8311,Alice Brown,HR,30569.64,0
8312,Bob Johnson,Finance,39257.49,2
8313,David Martinez,Marketing,53909.09,0
8314,Alice Brown,Sales,40013.91,1
8315,Michael Lee,Finance,72742.11,1
8316,Bob Johnson,HR,85032.99,0
8317,Michael Lee,HR,69177.31,1
8318,Michael Lee,Sales,91987.32,2
8319,Emily Wilson,Marketing,86456.83,1
8320,Charlie Davis,Marketing,64243.58,0
8321,Michael Lee,Finance,73649.61,1
8322,Emily Wilson,Marketing,56673.93,0
8323,Sophia Garcia,Sales,60867.41,0
8324,Jane Smith,Sales,48013.7,2
8325,David Martinez,Engineering,84102.02,0
8326,Alice Brown,Engineering,91229.0,1
8327,Jane Smith,Engineering,62448.15,2
8328,Emily Wilson,HR,58722.2,0
8329,Olivia White,Marketing,54557.34,0
8330,Bob Johnson,Sales,39684.54,2
8331,Bob Johnson,Sales,48380.96,0
8332,Emily Wilson,HR,45906.88,1
8333,Charlie Davis,Sales,80932.98,1
8334,John Doe,HR,70163.18,0
8335,David Martinez,Finance,67861.8,0
8336,Alice Brown,HR,51805.85,1
8337,Bob Johnson,Sales,76885.92,0
8338,David Martinez,Sales,42008.26,1
8339,Sophia Garcia,HR,54723.02,0
8340,Jane Smith,Finance,48029.73,0
8341,Olivia White,Sales,47034.41,2
8342,John Doe,Finance,73178.27,0
8343,John Doe,Engineering,39992.74,2
8344,Alice Brown,Marketing,79092.2,0
